match_id,innings_no,over_id,ball_id,striker_batting_position,runs_scored,extra_runs,out_type,striker,non_striker,bowler
1082609,1,3,1,NULL,2,0,Not Applicable,42,187,367
1082609,1,3,3,NULL,0,0,Not Applicable,42,187,367
1082609,1,3,5,NULL,1,0,Not Applicable,187,42,367
1082609,1,3,6,NULL,1,0,Not Applicable,42,187,367
1082609,1,19,1,NULL,1,0,Not Applicable,394,187,364
1082609,1,19,3,NULL,1,0,Not Applicable,187,394,364
1082609,1,19,5,NULL,4,0,Not Applicable,187,485,364
1082609,1,19,6,NULL,0,0,Not Applicable,187,485,364
1082609,1,20,1,NULL,0,0,Not Applicable,485,187,367
1082609,1,20,3,NULL,0,0,caught,485,187,367
1082609,1,20,5,NULL,0,1,Not Applicable,187,489,367
1082609,1,20,6,NULL,6,0,Not Applicable,489,187,367
1082623,1,1,1,NULL,0,0,Not Applicable,187,42,84
1082623,1,1,3,NULL,0,0,Not Applicable,187,42,84
1082623,1,1,5,NULL,0,0,Not Applicable,42,187,84
1082623,1,1,6,NULL,0,0,Not Applicable,42,187,84
1082623,1,3,1,NULL,0,0,Not Applicable,42,187,84
1082623,1,3,3,NULL,1,0,Not Applicable,42,187,84
1082623,1,3,5,NULL,0,0,Not Applicable,42,187,84
1082623,1,3,6,NULL,1,0,Not Applicable,42,187,84
1082623,1,7,1,NULL,1,0,Not Applicable,187,42,422
1082623,1,7,3,NULL,4,0,Not Applicable,42,187,422
1082623,1,7,5,NULL,0,0,Not Applicable,187,42,422
1082623,1,7,6,NULL,6,0,Not Applicable,187,42,422
1082623,1,5,1,NULL,1,0,Not Applicable,42,187,374
1082623,1,5,3,NULL,4,0,Not Applicable,187,42,374
1082623,1,5,5,NULL,6,0,Not Applicable,187,42,374
1082623,1,5,6,NULL,0,0,Not Applicable,187,42,374
1082623,1,15,1,NULL,4,0,Not Applicable,42,396,364
1082623,1,15,3,NULL,4,0,Not Applicable,396,27,364
1082623,1,15,5,NULL,1,0,Not Applicable,396,27,364
1082623,1,15,6,NULL,1,0,Not Applicable,27,396,364
1082623,1,13,1,NULL,1,0,Not Applicable,42,396,374
1082623,1,13,3,NULL,2,0,Not Applicable,396,42,374
1082623,1,13,5,NULL,1,0,Not Applicable,42,396,374
1082623,1,13,6,NULL,6,0,Not Applicable,396,42,374
1082623,1,11,1,NULL,1,0,Not Applicable,42,396,374
1082623,1,11,3,NULL,1,0,Not Applicable,42,396,374
1082623,1,11,5,NULL,1,0,Not Applicable,42,396,374
1082623,1,11,6,NULL,1,0,Not Applicable,396,42,374
1082623,1,9,1,NULL,4,0,Not Applicable,42,187,395
1082623,1,9,3,NULL,1,0,Not Applicable,42,187,395
1082623,1,9,5,NULL,4,0,Not Applicable,187,42,395
1082623,1,9,6,NULL,1,0,Not Applicable,187,42,395
1082623,1,19,1,NULL,2,0,Not Applicable,396,163,84
1082623,1,19,3,NULL,4,0,Not Applicable,396,163,84
1082623,1,19,5,NULL,2,0,Not Applicable,396,163,84
1082623,1,19,6,NULL,4,0,Not Applicable,396,163,84
1082623,1,17,1,NULL,4,0,Not Applicable,27,396,422
1082623,1,17,3,NULL,1,0,Not Applicable,396,27,422
1082623,1,17,5,NULL,0,0,Not Applicable,27,396,422
1082623,1,17,6,NULL,1,0,Not Applicable,27,396,422
1082623,1,20,1,NULL,1,0,Not Applicable,163,396,364
1082623,1,20,3,NULL,2,0,Not Applicable,163,396,364
1082623,1,20,5,NULL,4,0,Not Applicable,396,163,364
1082623,1,20,6,NULL,2,0,Not Applicable,396,163,364
1082611,2,1,1,NULL,0,0,Not Applicable,351,421,299
1082611,2,1,3,NULL,0,0,Not Applicable,421,351,299
1082611,2,1,5,NULL,0,0,Not Applicable,421,351,299
1082611,2,1,6,NULL,1,0,Not Applicable,421,351,299
1082611,2,3,1,NULL,0,0,Not Applicable,339,351,299
1082611,2,3,3,NULL,4,0,Not Applicable,339,351,299
1082611,2,3,5,NULL,0,0,Not Applicable,351,339,299
1082611,2,3,6,NULL,0,0,Not Applicable,351,339,299
1082611,2,5,1,NULL,6,0,Not Applicable,351,339,486
1082611,2,5,3,NULL,4,0,Not Applicable,339,351,486
1082611,2,5,5,NULL,0,0,Not Applicable,339,351,486
1082611,2,5,6,NULL,4,0,Not Applicable,339,351,486
1082611,2,7,1,NULL,2,0,Not Applicable,351,339,486
1082611,2,7,3,NULL,0,0,Not Applicable,339,351,486
1082611,2,7,5,NULL,1,0,Not Applicable,339,351,486
1082611,2,7,6,NULL,1,0,Not Applicable,351,339,486
1082611,2,19,1,NULL,2,0,Not Applicable,191,393,299
1082611,2,19,3,NULL,0,1,Not Applicable,393,191,299
1082611,2,19,5,NULL,4,0,Not Applicable,393,191,299
1082611,2,19,6,NULL,1,0,Not Applicable,393,191,299
1082611,2,17,1,NULL,1,0,Not Applicable,191,393,299
1082611,2,17,3,NULL,1,0,Not Applicable,191,393,299
1082611,2,17,5,NULL,0,1,Not Applicable,191,393,299
1082611,2,17,6,NULL,1,0,Not Applicable,191,393,299
1082611,2,17,7,NULL,4,0,Not Applicable,393,191,299
1082611,2,9,1,NULL,1,0,Not Applicable,351,339,489
1082611,2,9,3,NULL,0,0,Not Applicable,351,339,489
1082611,2,9,5,NULL,1,0,Not Applicable,339,351,489
1082611,2,9,6,NULL,1,0,Not Applicable,351,339,489
1082611,2,11,1,NULL,0,0,Not Applicable,393,351,368
1082611,2,11,3,NULL,0,0,Not Applicable,393,351,368
1082611,2,11,5,NULL,1,0,Not Applicable,351,393,368
1082611,2,11,6,NULL,1,0,Not Applicable,393,351,368
1082611,2,13,1,NULL,4,0,Not Applicable,393,351,163
1082611,2,13,3,NULL,1,0,Not Applicable,351,393,163
1082611,2,13,5,NULL,1,0,Not Applicable,393,351,163
1082611,2,13,6,NULL,1,0,Not Applicable,351,393,163
1082611,2,15,1,NULL,1,0,Not Applicable,191,393,489
1082611,2,15,3,NULL,0,1,Not Applicable,393,191,489
1082611,2,15,5,NULL,6,0,Not Applicable,393,191,489
1082611,2,15,6,NULL,1,0,Not Applicable,393,191,489
1082611,2,20,1,NULL,1,0,Not Applicable,393,191,368
1082611,2,20,3,NULL,0,0,Not Applicable,191,393,368
1082611,2,20,5,NULL,0,0,caught,191,393,368
1082611,2,20,6,NULL,1,0,Not Applicable,393,350,368
1082611,1,20,1,NULL,1,0,Not Applicable,163,394,15
1082611,1,20,3,NULL,1,0,Not Applicable,394,163,15
1082611,1,20,5,NULL,4,0,Not Applicable,163,394,15
1082611,1,20,6,NULL,1,0,Not Applicable,163,394,15
1082611,1,19,1,NULL,0,0,caught,42,27,350
1082611,1,19,3,NULL,1,0,Not Applicable,394,163,350
1082611,1,19,5,NULL,1,0,Not Applicable,394,163,350
1082611,1,19,6,NULL,1,0,Not Applicable,163,394,350
1082611,1,17,1,NULL,0,0,caught,396,42,350
1082611,1,17,3,NULL,0,0,Not Applicable,42,27,350
1082611,1,17,5,NULL,1,0,Not Applicable,27,42,350
1082611,1,17,6,NULL,4,0,Not Applicable,42,27,350
1082611,1,15,1,NULL,1,0,Not Applicable,42,396,15
1082611,1,15,3,NULL,1,0,Not Applicable,396,42,15
1082611,1,15,5,NULL,1,0,Not Applicable,42,396,15
1082611,1,15,6,NULL,1,0,Not Applicable,396,42,15
1082611,1,13,1,NULL,1,0,Not Applicable,42,396,405
1082611,1,13,3,NULL,1,0,Not Applicable,42,396,405
1082611,1,13,5,NULL,0,1,Not Applicable,396,42,405
1082611,1,13,6,NULL,2,0,Not Applicable,396,42,405
1082611,1,13,7,NULL,0,0,Not Applicable,396,42,405
1082611,1,11,1,NULL,1,0,Not Applicable,42,396,405
1082611,1,11,3,NULL,0,1,Not Applicable,42,396,405
1082611,1,11,5,NULL,0,0,Not Applicable,396,42,405
1082611,1,11,6,NULL,2,0,Not Applicable,396,42,405
1082611,1,9,1,NULL,1,0,Not Applicable,42,396,15
1082611,1,9,3,NULL,1,0,Not Applicable,42,396,15
1082611,1,9,5,NULL,1,0,Not Applicable,42,396,15
1082611,1,9,6,NULL,4,0,Not Applicable,396,42,15
598013,1,1,1,1,0,0,Not Applicable,214,40,163
598013,1,1,3,1,0,0,Not Applicable,214,40,163
598013,1,1,5,1,1,0,Not Applicable,214,40,163
598013,1,1,6,2,1,0,Not Applicable,40,214,163
598013,1,1,7,1,0,0,caught,214,40,163
598013,1,3,1,3,0,0,Not Applicable,9,40,163
598013,1,3,3,3,1,0,Not Applicable,9,40,163
598013,1,3,5,2,0,0,Not Applicable,40,9,163
598013,1,3,6,2,2,0,Not Applicable,40,9,163
598013,1,5,1,3,0,0,Not Applicable,9,40,163
598013,1,5,3,3,4,0,Not Applicable,9,40,163
598013,1,5,5,2,0,0,Not Applicable,40,9,163
598013,1,5,6,2,1,0,Not Applicable,40,9,163
598013,1,7,1,3,1,0,Not Applicable,9,40,81
598013,1,7,3,2,0,0,Not Applicable,40,9,81
598013,1,7,5,2,1,0,Not Applicable,40,9,81
598013,1,7,6,3,1,0,Not Applicable,9,40,81
598013,1,9,1,3,0,0,caught,9,40,81
598013,1,9,3,4,4,0,Not Applicable,31,40,81
598013,1,9,5,4,4,0,Not Applicable,31,40,81
598013,1,9,6,4,1,0,Not Applicable,31,40,81
598013,1,11,1,2,1,0,Not Applicable,40,31,61
598013,1,11,3,4,1,0,Not Applicable,31,40,61
598013,1,11,5,4,2,0,Not Applicable,31,40,61
598013,1,11,6,4,1,0,Not Applicable,31,40,61
598013,1,13,1,2,4,0,Not Applicable,40,31,163
598013,1,13,3,4,1,0,Not Applicable,31,40,163
598013,1,13,5,4,0,0,caught,31,40,163
598013,1,13,6,5,1,0,Not Applicable,87,40,163
598013,1,15,1,5,4,0,Not Applicable,87,40,121
598013,1,15,3,5,1,0,Not Applicable,87,40,121
598013,1,15,5,5,1,0,Not Applicable,87,40,121
598013,1,15,6,2,1,0,Not Applicable,40,87,121
598013,1,17,1,5,1,0,Not Applicable,87,40,81
598013,1,17,3,5,5,0,Not Applicable,87,216,81
598013,1,17,5,6,0,0,Not Applicable,216,87,81
598013,1,17,6,6,0,1,Not Applicable,216,87,81
598013,1,19,1,7,2,0,Not Applicable,89,210,81
598013,1,19,3,7,4,0,Not Applicable,89,210,81
598013,1,19,5,8,0,0,Not Applicable,210,89,81
598013,1,19,6,8,2,0,Not Applicable,210,89,81
598013,1,20,1,7,1,0,Not Applicable,89,210,61
598013,1,20,3,7,0,0,bowled,89,116,61
598013,1,20,5,10,0,0,Not Applicable,116,315,61
598013,1,20,6,10,4,0,Not Applicable,116,315,61
598027,1,1,7,2,1,0,Not Applicable,31,40,109
598027,1,3,1,2,0,0,Not Applicable,31,40,109
598027,1,3,3,1,0,0,Not Applicable,40,31,109
598027,1,3,5,1,0,1,Not Applicable,40,31,109
598027,1,3,6,2,1,0,Not Applicable,31,40,109
598027,1,1,1,1,4,0,Not Applicable,40,31,109
598027,1,1,3,1,0,0,Not Applicable,40,31,109
598027,1,1,5,1,4,0,Not Applicable,40,31,109
598027,1,1,6,1,1,0,Not Applicable,40,31,109
598027,1,5,1,1,1,0,Not Applicable,40,31,109
598027,1,5,3,2,1,0,Not Applicable,31,40,109
598027,1,5,5,1,4,0,Not Applicable,40,31,109
598027,1,5,6,1,1,0,Not Applicable,40,31,109
598027,1,7,1,2,0,0,run out,31,9,364
598027,1,7,3,3,2,0,Not Applicable,216,31,364
598027,1,7,5,3,0,0,Not Applicable,216,31,364
598027,1,7,6,3,0,0,Not Applicable,216,31,364
598027,1,9,1,4,0,0,Not Applicable,87,95,364
598027,1,9,3,4,1,0,Not Applicable,87,95,364
598027,1,9,5,5,1,0,Not Applicable,95,87,364
598027,1,9,6,4,0,0,Not Applicable,87,95,364
598027,1,11,1,4,1,0,Not Applicable,87,95,201
598027,1,11,3,5,0,0,Not Applicable,95,87,201
598027,1,11,5,5,1,0,Not Applicable,95,87,201
598027,1,11,6,4,1,0,Not Applicable,87,95,201
598027,1,13,1,4,1,0,Not Applicable,87,95,201
598027,1,13,3,5,2,0,Not Applicable,95,87,201
598027,1,13,5,6,0,0,Not Applicable,89,87,201
598027,1,13,6,6,0,0,Not Applicable,89,87,201
598027,1,15,1,4,0,0,caught,87,89,201
598027,1,15,3,6,0,0,Not Applicable,89,63,201
598027,1,15,5,6,0,0,Not Applicable,89,63,201
598027,1,15,6,6,0,0,Not Applicable,89,63,201
598027,1,17,1,8,0,0,Not Applicable,352,315,201
598027,1,17,3,9,0,0,Not Applicable,315,352,201
598027,1,17,5,9,1,0,Not Applicable,315,352,201
598027,1,17,6,8,1,0,Not Applicable,352,315,201
598027,1,19,1,10,0,0,Not Applicable,151,352,109
598027,1,19,3,8,1,0,Not Applicable,352,151,109
598027,1,19,5,10,1,0,Not Applicable,151,352,109
598027,1,19,6,8,1,0,Not Applicable,352,151,109
598027,1,20,1,8,0,0,Not Applicable,352,151,350
598027,1,20,3,10,2,0,Not Applicable,151,352,350
598027,1,20,5,10,1,0,Not Applicable,151,352,350
598027,1,20,6,8,0,0,Not Applicable,352,151,350
598039,2,1,1,1,0,5,Not Applicable,214,40,223
598039,2,1,3,1,0,4,Not Applicable,214,40,223
598039,2,1,5,1,1,0,Not Applicable,214,40,223
598039,2,1,6,2,1,0,Not Applicable,40,214,223
598039,2,1,7,1,0,2,Not Applicable,214,40,223
598039,2,1,9,2,4,0,Not Applicable,40,214,223
598039,2,3,1,2,4,0,Not Applicable,40,214,350
598039,2,3,3,2,4,0,Not Applicable,40,214,350
598039,2,3,5,3,0,0,Not Applicable,2,214,350
598039,2,3,6,3,0,0,Not Applicable,2,214,350
598039,2,5,1,1,4,0,Not Applicable,214,2,350
598039,2,5,3,1,4,0,Not Applicable,214,2,350
598039,2,5,5,3,1,0,Not Applicable,2,214,350
598039,2,5,6,1,4,0,Not Applicable,214,2,350
598039,2,7,1,1,1,0,Not Applicable,214,9,223
598039,2,7,3,4,1,0,Not Applicable,9,214,223
598039,2,7,5,1,0,1,Not Applicable,214,9,223
598039,2,7,6,1,0,0,Not Applicable,214,9,223
598039,2,7,7,1,1,0,Not Applicable,214,9,223
598039,2,9,1,1,1,0,Not Applicable,214,9,35
598039,2,9,3,1,1,0,Not Applicable,214,9,35
598039,2,9,5,1,0,0,Not Applicable,214,9,35
598039,2,9,6,1,0,0,Not Applicable,214,9,35
598039,2,11,1,4,6,0,Not Applicable,9,214,35
598039,2,11,3,4,2,0,Not Applicable,9,214,35
598039,2,11,5,4,1,0,Not Applicable,9,214,35
598039,2,11,6,1,0,0,Not Applicable,214,9,35
598039,2,13,1,4,0,0,Not Applicable,9,214,71
598039,2,13,3,5,1,0,Not Applicable,216,214,71
598039,2,13,5,1,1,0,Not Applicable,214,216,71
598039,2,13,6,5,4,0,Not Applicable,216,214,71
598039,2,15,1,5,1,0,Not Applicable,216,214,71
598039,2,15,3,1,4,0,Not Applicable,214,216,71
598039,2,15,5,5,0,0,Not Applicable,216,214,71
598039,2,15,6,5,1,0,Not Applicable,216,214,71
598039,2,17,1,1,4,0,Not Applicable,214,216,71
598039,2,17,3,5,0,1,Not Applicable,216,214,71
598039,2,17,5,5,1,0,Not Applicable,216,214,71
598039,2,17,6,1,4,0,Not Applicable,214,216,71
598039,2,17,7,1,2,0,Not Applicable,214,216,71
598039,2,20,1,5,0,0,Not Applicable,216,31,350
598039,2,20,3,6,1,0,Not Applicable,31,216,350
598039,2,20,5,5,1,0,Not Applicable,216,31,350
598039,2,20,6,6,1,0,Not Applicable,31,216,350
598039,2,19,1,5,4,0,Not Applicable,216,214,71
598039,2,19,3,5,1,0,Not Applicable,216,214,71
598039,2,19,5,5,0,1,Not Applicable,216,31,71
598039,2,19,6,5,1,0,Not Applicable,216,31,71
598039,2,19,7,6,1,0,Not Applicable,31,216,71
598021,2,1,1,1,0,0,Keeper Catch,214,40,14
598021,2,1,3,2,0,0,Not Applicable,9,40,14
598021,2,1,5,2,1,0,Not Applicable,9,40,14
598021,2,1,6,3,0,0,Not Applicable,40,9,14
598021,2,3,1,4,1,0,Not Applicable,216,40,14
598021,2,3,3,3,4,0,Not Applicable,40,216,14
598021,2,3,5,4,0,0,Not Applicable,216,40,14
598021,2,3,6,4,0,0,Not Applicable,216,40,14
598021,2,5,1,3,4,0,Not Applicable,40,216,14
598021,2,5,3,3,1,0,Not Applicable,40,216,14
598021,2,5,5,4,0,0,Not Applicable,216,40,14
598021,2,5,6,4,2,0,Not Applicable,216,40,14
598021,2,7,1,3,0,0,Not Applicable,40,216,4
598021,2,7,3,3,4,0,Not Applicable,40,216,4
598021,2,7,5,3,1,0,Not Applicable,40,216,4
598021,2,7,6,4,1,0,Not Applicable,216,40,4
598021,2,9,1,3,2,0,Not Applicable,40,216,67
598021,2,9,3,4,4,0,Not Applicable,216,40,67
598021,2,9,5,3,1,0,Not Applicable,40,216,67
598021,2,9,6,4,0,0,Not Applicable,216,40,67
598021,2,11,1,4,1,0,Not Applicable,216,40,67
598021,2,11,3,4,4,0,Not Applicable,216,40,67
598021,2,11,5,3,1,0,Not Applicable,40,216,67
598021,2,11,6,4,2,0,Not Applicable,216,40,67
598021,2,13,1,3,1,0,Not Applicable,40,216,67
598021,2,13,3,3,4,0,Not Applicable,40,216,67
598021,2,13,5,4,1,0,Not Applicable,216,40,67
598021,2,13,6,3,1,0,Not Applicable,40,216,67
598021,2,15,1,4,0,1,Not Applicable,216,87,321
598021,2,15,3,5,1,0,Not Applicable,87,216,321
598021,2,15,5,4,4,0,Not Applicable,216,87,321
598021,2,15,6,4,0,0,Not Applicable,216,87,321
598021,2,15,7,4,0,0,caught,216,87,321
598021,2,17,1,5,0,0,bowled,87,31,333
598021,2,17,3,7,1,0,Not Applicable,95,31,333
598021,2,17,5,6,4,0,Not Applicable,31,95,333
598021,2,17,6,6,1,0,Not Applicable,31,95,333
598021,2,19,1,6,4,0,Not Applicable,31,89,333
598021,2,19,3,8,6,0,Not Applicable,89,31,333
598021,2,19,5,8,6,0,Not Applicable,89,31,333
598021,2,19,6,8,0,0,bowled,89,31,333
598021,2,20,1,6,0,1,Not Applicable,31,352,14
598021,2,20,3,6,0,0,caught,31,352,14
598021,2,20,5,10,1,0,Not Applicable,315,352,14
598021,2,20,6,9,0,0,run out,352,315,14
598021,2,20,7,10,0,1,Not Applicable,315,151,14
1082631,1,1,1,NULL,0,0,Not Applicable,315,40,346
1082631,1,1,3,NULL,0,0,Not Applicable,315,40,346
1082631,1,1,5,NULL,0,0,Not Applicable,315,40,346
1082631,1,1,6,NULL,0,0,caught and bowled,315,40,346
1082631,1,3,1,NULL,0,0,Not Applicable,491,40,346
1082631,1,3,3,NULL,0,0,Not Applicable,491,40,346
1082631,1,3,5,NULL,1,0,Not Applicable,491,40,346
1082631,1,3,6,NULL,1,0,Not Applicable,40,491,346
1082631,1,5,1,NULL,0,0,Not Applicable,40,96,476
1082631,1,5,3,NULL,0,0,Not Applicable,40,96,476
1082631,1,5,5,NULL,4,0,Not Applicable,40,96,476
1082631,1,5,6,NULL,0,0,Not Applicable,40,96,476
1082631,1,7,1,NULL,0,0,Not Applicable,96,31,406
1082631,1,7,3,NULL,1,0,Not Applicable,96,31,406
1082631,1,7,5,NULL,1,0,Not Applicable,96,31,406
1082631,1,7,6,NULL,0,0,Not Applicable,31,96,406
1082631,1,9,1,NULL,1,0,Not Applicable,31,96,406
1082631,1,9,3,NULL,1,0,Not Applicable,96,31,406
1082631,1,9,5,NULL,0,0,Not Applicable,31,96,406
1082631,1,9,6,NULL,1,0,Not Applicable,31,96,406
1082631,1,11,1,NULL,4,0,Not Applicable,96,478,406
1082631,1,11,3,NULL,4,0,Not Applicable,96,478,406
1082631,1,11,5,NULL,1,0,Not Applicable,478,96,406
1082631,1,11,6,NULL,1,0,Not Applicable,96,478,406
1082631,1,13,1,NULL,0,0,Not Applicable,96,478,258
1082631,1,13,3,NULL,4,0,Not Applicable,96,478,258
1082631,1,13,5,NULL,1,0,Not Applicable,478,96,258
1082631,1,13,6,NULL,0,0,Not Applicable,96,478,258
1082631,1,15,1,NULL,0,0,caught,96,478,258
1082631,1,15,3,NULL,1,0,Not Applicable,478,308,258
1082631,1,15,5,NULL,1,0,Not Applicable,478,308,258
1082631,1,15,6,NULL,0,0,Not Applicable,308,478,258
1082631,1,17,1,NULL,0,0,Not Applicable,478,308,346
1082631,1,17,3,NULL,0,0,Not Applicable,308,479,346
1082631,1,17,5,NULL,0,0,Not Applicable,479,308,346
1082631,1,17,6,NULL,0,0,Not Applicable,479,308,346
1082631,1,19,1,NULL,4,0,Not Applicable,308,371,346
1082631,1,19,3,NULL,6,0,Not Applicable,308,371,346
1082631,1,19,5,NULL,6,0,Not Applicable,371,308,346
1082631,1,19,6,NULL,0,0,Not Applicable,371,308,346
1082631,1,20,1,NULL,1,0,Not Applicable,308,371,476
1082631,1,20,3,NULL,0,0,caught,371,308,476
1082631,1,20,5,NULL,1,0,Not Applicable,308,232,476
1082631,1,20,6,NULL,1,0,Not Applicable,232,308,476
1082593,2,1,1,NULL,1,0,Not Applicable,40,336,14
1082593,2,1,3,NULL,1,0,Not Applicable,336,40,14
1082593,2,1,5,NULL,1,0,Not Applicable,40,336,14
1082593,2,1,6,NULL,4,0,Not Applicable,336,40,14
1082593,2,3,1,NULL,4,0,Not Applicable,40,336,120
1082593,2,3,3,NULL,0,1,Not Applicable,336,40,120
1082593,2,3,5,NULL,6,0,Not Applicable,336,40,120
1082593,2,3,6,NULL,0,0,Not Applicable,336,40,120
1082593,2,3,7,NULL,0,1,Not Applicable,336,40,120
1082593,2,5,1,NULL,0,0,Not Applicable,40,336,80
1082593,2,5,3,NULL,1,0,Not Applicable,40,336,80
1082593,2,5,5,NULL,4,0,Not Applicable,40,336,80
1082593,2,5,6,NULL,1,0,Not Applicable,40,336,80
1082593,2,7,1,NULL,6,0,Not Applicable,336,40,147
1082593,2,7,3,NULL,0,0,Not Applicable,336,40,147
1082593,2,7,5,NULL,6,0,Not Applicable,336,40,147
1082593,2,7,6,NULL,1,0,Not Applicable,336,40,147
1082593,2,9,1,NULL,4,0,Not Applicable,336,40,432
1082593,2,9,3,NULL,0,0,Not Applicable,40,336,432
1082593,2,9,5,NULL,0,0,Not Applicable,336,40,432
1082593,2,9,6,NULL,0,0,Not Applicable,336,40,432
1082593,2,11,1,NULL,0,1,Not Applicable,40,336,120
1082593,2,11,3,NULL,2,0,Not Applicable,40,336,120
1082593,2,11,5,NULL,0,0,Not Applicable,40,336,120
1082593,2,11,6,NULL,4,0,Not Applicable,40,336,120
1082593,2,11,7,NULL,4,0,Not Applicable,40,336,120
1082593,2,15,1,NULL,0,1,Not Applicable,336,40,80
1082593,2,15,3,NULL,4,0,Not Applicable,336,40,80
1082593,2,15,5,NULL,0,1,Not Applicable,336,40,80
1082593,2,15,6,NULL,2,0,Not Applicable,336,40,80
1082593,2,15,7,NULL,2,0,Not Applicable,336,40,80
1082593,2,13,1,NULL,1,0,Not Applicable,40,336,14
1082593,2,13,3,NULL,1,0,Not Applicable,40,336,14
1082593,2,13,5,NULL,1,0,Not Applicable,40,336,14
1082593,2,13,6,NULL,1,0,Not Applicable,336,40,14
1082617,2,3,1,NULL,1,0,Not Applicable,162,110,371
1082617,2,3,3,NULL,0,0,Keeper Catch,110,162,371
1082617,2,3,5,NULL,0,1,Not Applicable,237,162,371
1082617,2,3,6,NULL,4,0,Not Applicable,237,162,371
1082617,2,3,7,NULL,0,0,Not Applicable,237,162,371
1082617,2,1,1,NULL,0,1,Not Applicable,162,8,371
1082617,2,1,3,NULL,0,1,Not Applicable,162,8,371
1082617,2,1,5,NULL,1,0,Not Applicable,236,162,371
1082617,2,1,6,NULL,0,0,Not Applicable,162,236,371
1082617,2,1,7,NULL,0,0,Not Applicable,162,236,371
1082617,2,9,1,NULL,1,0,Not Applicable,495,452,479
1082617,2,9,3,NULL,0,0,lbw,452,495,479
1082617,2,9,5,NULL,4,0,Not Applicable,270,495,479
1082617,2,9,6,NULL,0,0,Not Applicable,270,495,479
1082617,2,7,1,NULL,0,0,Not Applicable,162,255,479
1082617,2,7,3,NULL,0,0,caught,162,255,479
1082617,2,7,5,NULL,0,0,Not Applicable,255,322,479
1082617,2,7,6,NULL,0,0,Keeper Catch,255,322,479
1082617,2,7,7,NULL,0,0,Not Applicable,452,322,479
1082617,2,5,1,NULL,0,0,caught,237,162,371
1082617,2,5,3,NULL,0,0,Not Applicable,255,162,371
1082617,2,5,5,NULL,0,0,Not Applicable,255,162,371
1082617,2,5,6,NULL,4,0,Not Applicable,255,162,371
1082633,2,1,1,NULL,0,0,Not Applicable,236,162,367
1082633,2,1,3,NULL,0,0,Not Applicable,162,236,367
1082633,2,1,5,NULL,4,0,Not Applicable,8,236,367
1082633,2,1,6,NULL,2,0,Not Applicable,8,236,367
1082633,2,3,1,NULL,0,0,Not Applicable,236,8,367
1082633,2,3,3,NULL,1,0,Not Applicable,236,8,367
1082633,2,3,5,NULL,0,0,bowled,8,236,367
1082633,2,3,6,NULL,0,0,Not Applicable,110,236,367
1082633,2,5,1,NULL,0,0,Not Applicable,110,236,367
1082633,2,5,3,NULL,0,0,Not Applicable,110,236,367
1082633,2,5,5,NULL,0,0,Keeper Catch,110,236,367
1082633,2,5,6,NULL,0,0,Not Applicable,237,236,367
1082633,2,7,1,NULL,0,0,Not Applicable,236,237,367
1082633,2,7,3,NULL,1,0,Not Applicable,237,236,367
1082633,2,7,5,NULL,0,0,Not Applicable,236,237,367
1082633,2,7,6,NULL,0,0,Not Applicable,236,237,367
1082633,2,9,1,NULL,1,0,Not Applicable,236,32,374
1082633,2,9,3,NULL,0,0,Not Applicable,236,32,374
1082633,2,9,5,NULL,0,0,Not Applicable,236,32,374
1082633,2,9,6,NULL,1,0,Not Applicable,236,32,374
1082633,2,11,1,NULL,1,0,Not Applicable,236,32,374
1082633,2,11,3,NULL,1,0,Not Applicable,32,236,374
1082633,2,11,5,NULL,0,0,Keeper Catch,32,236,374
1082633,2,11,6,NULL,1,0,Not Applicable,322,236,374
1082633,2,13,1,NULL,0,0,Not Applicable,322,270,296
1082633,2,13,3,NULL,0,0,Not Applicable,322,270,296
1082633,2,13,5,NULL,0,1,Not Applicable,322,270,296
1082633,2,13,6,NULL,4,0,Not Applicable,322,270,296
1082633,2,13,7,NULL,1,0,Not Applicable,322,270,296
1082633,2,15,1,NULL,0,0,Not Applicable,452,322,296
1082633,2,15,3,NULL,4,0,Not Applicable,322,452,296
1082633,2,15,5,NULL,0,4,Not Applicable,322,452,296
1082633,2,15,6,NULL,1,0,Not Applicable,322,452,296
598051,1,9,5,4,1,0,Not Applicable,221,88,350
598051,1,9,6,3,0,0,Not Applicable,88,221,350
598051,1,7,1,2,1,0,Not Applicable,133,147,35
598051,1,7,3,1,0,0,Not Applicable,147,133,35
598051,1,7,5,2,0,0,lbw,133,147,35
598051,1,7,6,3,1,0,Not Applicable,88,147,35
598071,2,20,1,8,0,0,caught,50,194,53
598071,2,19,1,8,1,0,Not Applicable,50,371,321
598071,2,19,3,10,1,0,Not Applicable,194,50,321
598071,2,19,5,8,0,0,Not Applicable,50,194,321
598071,2,19,6,8,1,0,Not Applicable,50,194,321
598071,2,17,1,7,0,0,Not Applicable,356,50,321
598071,2,17,3,7,1,0,Not Applicable,356,50,321
598071,2,17,5,7,0,0,lbw,356,50,321
598071,2,17,6,9,1,0,Not Applicable,371,50,321
598071,2,15,1,6,6,0,Not Applicable,221,356,333
598071,2,15,3,6,1,0,Not Applicable,221,356,333
598071,2,15,5,7,2,0,Not Applicable,356,221,333
598071,2,15,6,7,1,0,Not Applicable,356,221,333
598071,2,13,1,6,0,0,Not Applicable,221,356,333
598071,2,13,3,7,0,0,Not Applicable,356,221,333
598071,2,13,5,7,4,0,Not Applicable,356,221,333
